level,term_path,term_id,term_url,title,agrovoc
3,C584>C222>C1512,C1512,http://id.agrisemantics.org/gacs/C1512,- - Food supplements,http://aims.fao.org/aos/agrovoc/c_25006
4,C584>C222>C1512>C14910,C14910,http://id.agrisemantics.org/gacs/C14910,- - - Prebiotics,
4,C584>C222>C1512>C2364,C2364,http://id.agrisemantics.org/gacs/C2364,- - - Feed supplements,http://aims.fao.org/aos/agrovoc/c_2837
5,C584>C222>C1512>C2364>C10713,C10713,http://id.agrisemantics.org/gacs/C10713,- - - - Protein supplements,
5,C584>C222>C1512>C2364>C26967,C26967,http://id.agrisemantics.org/gacs/C26967,- - - - Hormone supplements,
5,C584>C222>C1512>C2364>C4560,C4560,http://id.agrisemantics.org/gacs/C4560,- - - - Vitamin supplements,
5,C584>C222>C1512>C2364>C5493,C5493,http://id.agrisemantics.org/gacs/C5493,- - - - Mineral supplements,http://aims.fao.org/aos/agrovoc/c_12599
4,C584>C222>C1512>C30441,C30441,http://id.agrisemantics.org/gacs/C30441,- - - Vitamin-mineral supplements,
3,C584>C222>C18441,C18441,http://id.agrisemantics.org/gacs/C18441,- - Diet recall,
3,C584>C222>C19239,C19239,http://id.agrisemantics.org/gacs/C19239,- - Food diaries,
3,C584>C222>C2037,C2037,http://id.agrisemantics.org/gacs/C2037,- - Dietary fibres,http://aims.fao.org/aos/agrovoc/c_28386
4,C584>C222>C2037>C24072,C24072,http://id.agrisemantics.org/gacs/C24072,- - - Soluble fiber,
3,C584>C222>C2556,C2556,http://id.agrisemantics.org/gacs/C2556,- - Dietary protein,
4,C584>C222>C2556>C3075,C3075,http://id.agrisemantics.org/gacs/C3075,- - - Animal proteins,http://aims.fao.org/aos/agrovoc/c_439
5,C584>C222>C2556>C3075>C11274,C11274,http://id.agrisemantics.org/gacs/C11274,- - - - Gelatin,http://aims.fao.org/aos/agrovoc/c_3209
5,C584>C222>C2556>C3075>C12068,C12068,http://id.agrisemantics.org/gacs/C12068,- - - - Blood source protein,
5,C584>C222>C2556>C3075>C14765,C14765,http://id.agrisemantics.org/gacs/C14765,- - - - Rennet,http://aims.fao.org/aos/agrovoc/c_24075
5,C584>C222>C2556>C3075>C18867,C18867,http://id.agrisemantics.org/gacs/C18867,- - - - Insect proteins,http://aims.fao.org/aos/agrovoc/c_1387363306809
5,C584>C222>C2556>C3075>C19347,C19347,http://id.agrisemantics.org/gacs/C19347,- - - - Ovalbumin,
5,C584>C222>C2556>C3075>C22347,C22347,http://id.agrisemantics.org/gacs/C22347,- - - - Keratin,http://aims.fao.org/aos/agrovoc/c_4088
5,C584>C222>C2556>C3075>C30471,C30471,http://id.agrisemantics.org/gacs/C30471,- - - - Excretory secretory products,
5,C584>C222>C2556>C3075>C3143,C3143,http://id.agrisemantics.org/gacs/C3143,- - - - Interferons,http://aims.fao.org/aos/agrovoc/c_3914
6,C584>C222>C2556>C3075>C3143>C22779,C22779,http://id.agrisemantics.org/gacs/C22779,- - - - - Interferon-gamma,
5,C584>C222>C2556>C3075>C4607,C4607,http://id.agrisemantics.org/gacs/C4607,- - - - Milk proteins,
6,C584>C222>C2556>C3075>C4607>C10047,C10047,http://id.agrisemantics.org/gacs/C10047,- - - - - Milk protein percentage,
6,C584>C222>C2556>C3075>C4607>C18028,C18028,http://id.agrisemantics.org/gacs/C18028,- - - - - Lactoferrin,http://aims.fao.org/aos/agrovoc/c_12040
6,C584>C222>C2556>C3075>C4607>C18217,C18217,http://id.agrisemantics.org/gacs/C18217,- - - - - Lactoglobulins,http://aims.fao.org/aos/agrovoc/c_12043
7,C584>C222>C2556>C3075>C4607>C18217>C12968,C12968,http://id.agrisemantics.org/gacs/C12968,- - - - - - Beta-lactoglobulin,http://aims.fao.org/aos/agrovoc/c_23994
6,C584>C222>C2556>C3075>C4607>C18273,C18273,http://id.agrisemantics.org/gacs/C18273,- - - - - Lactalbumin,http://aims.fao.org/aos/agrovoc/c_12036
7,C584>C222>C2556>C3075>C4607>C18273>C18773,C18773,http://id.agrisemantics.org/gacs/C18773,- - - - - - Alpha-lactalbumin,
6,C584>C222>C2556>C3075>C4607>C2954,C2954,http://id.agrisemantics.org/gacs/C2954,- - - - - Casein,http://aims.fao.org/aos/agrovoc/c_1357
7,C584>C222>C2556>C3075>C4607>C2954>C17180,C17180,http://id.agrisemantics.org/gacs/C17180,- - - - - - Beta-casein,
7,C584>C222>C2556>C3075>C4607>C2954>C19880,C19880,http://id.agrisemantics.org/gacs/C19880,- - - - - - Kappa-casein,
7,C584>C222>C2556>C3075>C4607>C2954>C26019,C26019,http://id.agrisemantics.org/gacs/C26019,- - - - - - Alpha-s1-casein,
5,C584>C222>C2556>C3075>C5429,C5429,http://id.agrisemantics.org/gacs/C5429,- - - - Blood proteins,http://aims.fao.org/aos/agrovoc/c_970
6,C584>C222>C2556>C3075>C5429>C13083,C13083,http://id.agrisemantics.org/gacs/C13083,- - - - - Ferritin,http://aims.fao.org/aos/agrovoc/c_37715
6,C584>C222>C2556>C3075>C5429>C18726,C18726,http://id.agrisemantics.org/gacs/C18726,- - - - - Myoglobin,http://aims.fao.org/aos/agrovoc/c_5031
6,C584>C222>C2556>C3075>C5429>C22845,C22845,http://id.agrisemantics.org/gacs/C22845,- - - - - Acute phase proteins,
7,C584>C222>C2556>C3075>C5429>C22845>C10292,C10292,http://id.agrisemantics.org/gacs/C10292,- - - - - - Serum albumin,http://aims.fao.org/aos/agrovoc/c_14213
8,C584>C222>C2556>C3075>C5429>C22845>C10292>C14043,C14043,http://id.agrisemantics.org/gacs/C14043,- - - - - - - Bovine serum albumin,
7,C584>C222>C2556>C3075>C5429>C22845>C11567,C11567,http://id.agrisemantics.org/gacs/C11567,- - - - - - C-reactive protein,
7,C584>C222>C2556>C3075>C5429>C22845>C15680,C15680,http://id.agrisemantics.org/gacs/C15680,- - - - - - Transferrin,http://aims.fao.org/aos/agrovoc/c_14958
7,C584>C222>C2556>C3075>C5429>C22845>C18737,C18737,http://id.agrisemantics.org/gacs/C18737,- - - - - - Fibrinogen,http://aims.fao.org/aos/agrovoc/c_34825
7,C584>C222>C2556>C3075>C5429>C22845>C28803,C28803,http://id.agrisemantics.org/gacs/C28803,- - - - - - Haptoglobins,
7,C584>C222>C2556>C3075>C5429>C22845>C31649,C31649,http://id.agrisemantics.org/gacs/C31649,- - - - - - Ceruloplasmin,
6,C584>C222>C2556>C3075>C5429>C25578,C25578,http://id.agrisemantics.org/gacs/C25578,- - - - - Blood coagulation factors,
7,C584>C222>C2556>C3075>C5429>C25578>C22703,C22703,http://id.agrisemantics.org/gacs/C22703,- - - - - - Prothrombin,
7,C584>C222>C2556>C3075>C5429>C25578>C28992,C28992,http://id.agrisemantics.org/gacs/C28992,- - - - - - Thrombin,
6,C584>C222>C2556>C3075>C5429>C3017,C3017,http://id.agrisemantics.org/gacs/C3017,- - - - - Haemoglobin,http://aims.fao.org/aos/agrovoc/c_3462
7,C584>C222>C2556>C3075>C5429>C3017>C28436,C28436,http://id.agrisemantics.org/gacs/C28436,- - - - - - Haemoglobin a1,
6,C584>C222>C2556>C3075>C5429>C31001,C31001,http://id.agrisemantics.org/gacs/C31001,- - - - - Fibrin,
6,C584>C222>C2556>C3075>C5429>C32104,C32104,http://id.agrisemantics.org/gacs/C32104,- - - - - Erythropoietin,http://aims.fao.org/aos/agrovoc/c_27517
6,C584>C222>C2556>C3075>C5429>C3308,C3308,http://id.agrisemantics.org/gacs/C3308,- - - - - Immunoglobulins,http://aims.fao.org/aos/agrovoc/c_3805
7,C584>C222>C2556>C3075>C5429>C3308>C1028,C1028,http://id.agrisemantics.org/gacs/C1028,- - - - - - Antibodies,http://aims.fao.org/aos/agrovoc/c_493
8,C584>C222>C2556>C3075>C5429>C3308>C1028>C14810,C14810,http://id.agrisemantics.org/gacs/C14810,- - - - - - - Antitoxins,
8,C584>C222>C2556>C3075>C5429>C3308>C1028>C16194,C16194,http://id.agrisemantics.org/gacs/C16194,- - - - - - - Polyclonal antibodies,http://aims.fao.org/aos/agrovoc/c_36002
8,C584>C222>C2556>C3075>C5429>C3308>C1028>C20072,C20072,http://id.agrisemantics.org/gacs/C20072,- - - - - - - Haemolysins,http://aims.fao.org/aos/agrovoc/c_34293
8,C584>C222>C2556>C3075>C5429>C3308>C1028>C23141,C23141,http://id.agrisemantics.org/gacs/C23141,- - - - - - - Autoantibodies,
8,C584>C222>C2556>C3075>C5429>C3308>C1028>C2919,C2919,http://id.agrisemantics.org/gacs/C2919,- - - - - - - Monoclonal antibodies,http://aims.fao.org/aos/agrovoc/c_24051
8,C584>C222>C2556>C3075>C5429>C3308>C1028>C29735,C29735,http://id.agrisemantics.org/gacs/C29735,- - - - - - - Maternal antibodies,
8,C584>C222>C2556>C3075>C5429>C3308>C1028>C9866,C9866,http://id.agrisemantics.org/gacs/C9866,- - - - - - - Neutralizing antibodies,
7,C584>C222>C2556>C3075>C5429>C3308>C3656,C3656,http://id.agrisemantics.org/gacs/C3656,- - - - - - Immunoglobulin g,
7,C584>C222>C2556>C3075>C5429>C3308>C7658,C7658,http://id.agrisemantics.org/gacs/C7658,- - - - - - Immunoglobulin m,
7,C584>C222>C2556>C3075>C5429>C3308>C8822,C8822,http://id.agrisemantics.org/gacs/C8822,- - - - - - Immunoglobulin e,
7,C584>C222>C2556>C3075>C5429>C3308>C9962,C9962,http://id.agrisemantics.org/gacs/C9962,- - - - - - Immunoglobulin a,
6,C584>C222>C2556>C3075>C5429>C8288,C8288,http://id.agrisemantics.org/gacs/C8288,- - - - - Leptin,http://aims.fao.org/aos/agrovoc/c_37243
5,C584>C222>C2556>C3075>C7145,C7145,http://id.agrisemantics.org/gacs/C7145,- - - - Milk protein,http://aims.fao.org/aos/agrovoc/c_4831
6,C584>C222>C2556>C3075>C7145>C6309,C6309,http://id.agrisemantics.org/gacs/C6309,- - - - - Whey protein,http://aims.fao.org/aos/agrovoc/c_28528
4,C584>C222>C2556>C738,C738,http://id.agrisemantics.org/gacs/C738,- - - Plant proteins,http://aims.fao.org/aos/agrovoc/c_8172
5,C584>C222>C2556>C738>C14148,C14148,http://id.agrisemantics.org/gacs/C14148,- - - - Ubiquitin,
5,C584>C222>C2556>C738>C27843,C27843,http://id.agrisemantics.org/gacs/C27843,- - - - Leghaemoglobin,http://aims.fao.org/aos/agrovoc/c_26798
5,C584>C222>C2556>C738>C28554,C28554,http://id.agrisemantics.org/gacs/C28554,- - - - Leaf protein,http://aims.fao.org/aos/agrovoc/c_24867
5,C584>C222>C2556>C738>C28755,C28755,http://id.agrisemantics.org/gacs/C28755,- - - - Nodulins,
5,C584>C222>C2556>C738>C30534,C30534,http://id.agrisemantics.org/gacs/C30534,- - - - Cereal protein,http://aims.fao.org/aos/agrovoc/c_23999
6,C584>C222>C2556>C738>C30534>C21525,C21525,http://id.agrisemantics.org/gacs/C21525,- - - - - Wheat protein,
6,C584>C222>C2556>C738>C30534>C30360,C30360,http://id.agrisemantics.org/gacs/C30360,- - - - - Rice protein,
5,C584>C222>C2556>C738>C5604,C5604,http://id.agrisemantics.org/gacs/C5604,- - - - Soy protein,http://aims.fao.org/aos/agrovoc/c_14474
5,C584>C222>C2556>C738>C6306,C6306,http://id.agrisemantics.org/gacs/C6306,- - - - Lectins,http://aims.fao.org/aos/agrovoc/c_24042
6,C584>C222>C2556>C738>C6306>C31520,C31520,http://id.agrisemantics.org/gacs/C31520,- - - - - Phytohaemagglutinins,http://aims.fao.org/aos/agrovoc/c_35260
7,C584>C222>C2556>C738>C6306>C31520>C19185,C19185,http://id.agrisemantics.org/gacs/C19185,- - - - - - Concanavalin a,http://aims.fao.org/aos/agrovoc/c_35974
5,C584>C222>C2556>C738>C7743,C7743,http://id.agrisemantics.org/gacs/C7743,- - - - Phytochrome,http://aims.fao.org/aos/agrovoc/c_24063
5,C584>C222>C2556>C738>C9816,C9816,http://id.agrisemantics.org/gacs/C9816,- - - - Light harvesting complexes,
5,C584>C222>C2556>C738>C9906,C9906,http://id.agrisemantics.org/gacs/C9906,- - - - Pathogenesis-related proteins,
3,C584>C222>C26265,C26265,http://id.agrisemantics.org/gacs/C26265,- - Healthy diet,
3,C584>C222>C29184,C29184,http://id.agrisemantics.org/gacs/C29184,- - Dietary energy sources,
3,C584>C222>C31141,C31141,http://id.agrisemantics.org/gacs/C31141,- - Forced feeding,http://aims.fao.org/aos/agrovoc/c_3038
3,C584>C222>C5049,C5049,http://id.agrisemantics.org/gacs/C5049,- - Dietary carbohydrate,
3,C584>C222>C6165,C6165,http://id.agrisemantics.org/gacs/C6165,- - Diet study techniques,
4,C584>C222>C6165>C14332,C14332,http://id.agrisemantics.org/gacs/C14332,- - - Water deprivation,http://aims.fao.org/aos/agrovoc/c_8317
4,C584>C222>C6165>C21660,C21660,http://id.agrisemantics.org/gacs/C21660,- - - Food deprivation,
4,C584>C222>C6165>C24009,C24009,http://id.agrisemantics.org/gacs/C24009,- - - Test meals,
4,C584>C222>C6165>C3765,C3765,http://id.agrisemantics.org/gacs/C3765,- - - Dietary surveys,
3,C584>C222>C9668,C9668,http://id.agrisemantics.org/gacs/C9668,- - Therapeutic diets,http://aims.fao.org/aos/agrovoc/c_7714
4,C584>C222>C9668>C11298,C11298,http://id.agrisemantics.org/gacs/C11298,- - - High fat diet,
4,C584>C222>C9668>C13758,C13758,http://id.agrisemantics.org/gacs/C13758,- - - Energy restricted diets,http://aims.fao.org/aos/agrovoc/c_36785
4,C584>C222>C9668>C23418,C23418,http://id.agrisemantics.org/gacs/C23418,- - - Fat restricted diets,http://aims.fao.org/aos/agrovoc/c_35103
4,C584>C222>C9668>C24024,C24024,http://id.agrisemantics.org/gacs/C24024,- - - High protein diet,
4,C584>C222>C9668>C28668,C28668,http://id.agrisemantics.org/gacs/C28668,- - - Protein restricted diets,http://aims.fao.org/aos/agrovoc/c_35279
4,C584>C222>C9668>C28857,C28857,http://id.agrisemantics.org/gacs/C28857,- - - Liquid diets,
4,C584>C222>C9668>C30042,C30042,http://id.agrisemantics.org/gacs/C30042,- - - Starter diets,
4,C584>C222>C9668>C30414,C30414,http://id.agrisemantics.org/gacs/C30414,- - - High carbohydrate diet,
2,C584>C4791,C4791,http://id.agrisemantics.org/gacs/C4791,- Nutritional adequacy,
2,C584>C5217,C5217,http://id.agrisemantics.org/gacs/C5217,- Nutrition research,
3,C584>C5217>C14424,C14424,http://id.agrisemantics.org/gacs/C14424,- - Metabolic studies,
2,C584>C5381,C5381,http://id.agrisemantics.org/gacs/C5381,- Energy intake,
3,C584>C5381>C28928,C28928,http://id.agrisemantics.org/gacs/C28928,- - Caloric intake,
2,C584>C7110,C7110,http://id.agrisemantics.org/gacs/C7110,- Weight control,
3,C584>C7110>C19560,C19560,http://id.agrisemantics.org/gacs/C19560,- - Weight control programs,
2,C584>C99,C99,http://id.agrisemantics.org/gacs/C99,- Human nutrition,http://aims.fao.org/aos/agrovoc/c_27933
3,C584>C99>C12339,C12339,http://id.agrisemantics.org/gacs/C12339,- - Nutrition policy,http://aims.fao.org/aos/agrovoc/c_32497
3,C584>C99>C13545,C13545,http://id.agrisemantics.org/gacs/C13545,- - Diet counseling,
3,C584>C99>C13557,C13557,http://id.agrisemantics.org/gacs/C13557,- - Clinical nutrition,
3,C584>C99>C14223,C14223,http://id.agrisemantics.org/gacs/C14223,- - Adolescent nutrition,
3,C584>C99>C14313,C14313,http://id.agrisemantics.org/gacs/C14313,- - Dietary guidelines,http://aims.fao.org/aos/agrovoc/c_35725
4,C584>C99>C14313>C14514,C14514,http://id.agrisemantics.org/gacs/C14514,- - - Recommended dietary allowances,http://aims.fao.org/aos/agrovoc/c_34090
4,C584>C99>C14313>C9453,C9453,http://id.agrisemantics.org/gacs/C9453,- - - The dietary guidelines for americans,
3,C584>C99>C14316,C14316,http://id.agrisemantics.org/gacs/C14316,- - Dieting,
3,C584>C99>C17125,C17125,http://id.agrisemantics.org/gacs/C17125,- - Dietetics,http://aims.fao.org/aos/agrovoc/c_2263
3,C584>C99>C20886,C20886,http://id.agrisemantics.org/gacs/C20886,- - Dietary restriction,
4,C584>C99>C20886>C6647,C6647,http://id.agrisemantics.org/gacs/C6647,- - - Fasting,http://aims.fao.org/aos/agrovoc/c_16545
3,C584>C99>C21287,C21287,http://id.agrisemantics.org/gacs/C21287,- - Meals (menu),
4,C584>C99>C21287>C11706,C11706,http://id.agrisemantics.org/gacs/C11706,- - - Snacks,
4,C584>C99>C21287>C16317,C16317,http://id.agrisemantics.org/gacs/C16317,- - - Breakfast,
4,C584>C99>C21287>C18447,C18447,http://id.agrisemantics.org/gacs/C18447,- - - School meals,
5,C584>C99>C21287>C18447>C16551,C16551,http://id.agrisemantics.org/gacs/C16551,- - - - School lunches,
4,C584>C99>C21287>C24981,C24981,http://id.agrisemantics.org/gacs/C24981,- - - Military rations,
4,C584>C99>C21287>C25149,C25149,http://id.agrisemantics.org/gacs/C25149,- - - Lunch,
3,C584>C99>C21939,C21939,http://id.agrisemantics.org/gacs/C21939,- - Diet planning,
3,C584>C99>C22341,C22341,http://id.agrisemantics.org/gacs/C22341,- - Foodways,
4,C584>C99>C22341>C12657,C12657,http://id.agrisemantics.org/gacs/C12657,- - - Food beliefs,
3,C584>C99>C2268,C2268,http://id.agrisemantics.org/gacs/C2268,- - Food preferences,
4,C584>C99>C2268>C21662,C21662,http://id.agrisemantics.org/gacs/C21662,- - - Food acceptability,
3,C584>C99>C27123,C27123,http://id.agrisemantics.org/gacs/C27123,- - Sports nutrition,
3,C584>C99>C4308,C4308,http://id.agrisemantics.org/gacs/C4308,- - Nutritional assessment,
3,C584>C99>C4866,C4866,http://id.agrisemantics.org/gacs/C4866,- - Child nutrition,
4,C584>C99>C4866>C9411,C9411,http://id.agrisemantics.org/gacs/C9411,- - - Infant nutrition,
5,C584>C99>C4866>C9411>C7673,C7673,http://id.agrisemantics.org/gacs/C7673,- - - - Infant feeding,http://aims.fao.org/aos/agrovoc/c_3849
6,C584>C99>C4866>C9411>C7673>C26301,C26301,http://id.agrisemantics.org/gacs/C26301,- - - - - Bottle feeding,
6,C584>C99>C4866>C9411>C7673>C6032,C6032,http://id.agrisemantics.org/gacs/C6032,- - - - - Breast feeding,http://aims.fao.org/aos/agrovoc/c_9418
